OID,Year,LocationInfo,Longitude,Latitude,ShootingAngle
632715,2022,122015,113.2331419,23.12893712,90
632716,2022,122043,113.2895919,23.12993561,0
632717,2022,122043,113.2895919,23.12993561,180
632718,2022,122043,113.2895919,23.12993561,270
632719,2022,122043,113.2895919,23.12993561,90
632720,2022,122044,113.2886985,23.12992398,0
632721,2022,122044,113.2886985,23.12992398,180
632722,2022,122044,113.2886985,23.12992398,270
632723,2022,122044,113.2886985,23.12992398,90
632724,2022,122206,113.2307238,23.12860915,0
632725,2022,122206,113.2307238,23.12860915,180
632726,2022,122206,113.2307238,23.12860915,270
632727,2022,122206,113.2307238,23.12860915,90
632728,2022,122239,113.2755344,23.12970175,0
632729,2022,122239,113.2755344,23.12970175,180
632730,2022,122239,113.2755344,23.12970175,270
632731,2022,122239,113.2755344,23.12970175,90
632732,2022,122277,113.338021,23.12934282,0
632733,2022,122277,113.338021,23.12934282,180
632734,2022,122277,113.338021,23.12934282,270
632735,2022,122277,113.338021,23.12934282,90
632736,2022,122484,113.2700743,23.12838842,0
632737,2022,122484,113.2700743,23.12838842,180
632738,2022,122484,113.2700743,23.12838842,270
632739,2022,122484,113.2700743,23.12838842,90
632740,2022,122725,113.2280586,23.12812951,0
632741,2022,122725,113.2280586,23.12812951,180
632742,2022,122725,113.2280586,23.12812951,270
632743,2022,122725,113.2280586,23.12812951,90
632744,2022,122763,113.2812099,23.1281876,0
632745,2022,122763,113.2812099,23.1281876,180
632746,2022,122763,113.2812099,23.1281876,270
632747,2022,122763,113.2812099,23.1281876,90
632748,2022,122768,113.2849896,23.12778322,0
632749,2022,122768,113.2849896,23.12778322,180
632750,2022,122768,113.2849896,23.12778322,270
632751,2022,122768,113.2849896,23.12778322,90
632752,2022,122779,113.2988947,23.12712825,0
632753,2022,122779,113.2988947,23.12712825,180
632754,2022,122779,113.2988947,23.12712825,270
632755,2022,122779,113.2988947,23.12712825,90
632756,2022,122797,113.315882,23.12750425,0
632757,2022,122797,113.315882,23.12750425,180
632758,2022,122797,113.315882,23.12750425,270
632759,2022,122797,113.315882,23.12750425,90
632760,2022,122982,113.2730101,23.1265671,0
632761,2022,122982,113.2730101,23.1265671,180
632762,2022,122982,113.2730101,23.1265671,270
632763,2022,122982,113.2730101,23.1265671,90
632764,2022,122993,113.2794043,23.12621024,0
632765,2022,122993,113.2794043,23.12621024,180
632766,2022,122993,113.2794043,23.12621024,270
632767,2022,122993,113.2794043,23.12621024,90
632768,2022,122995,113.2854009,23.12674767,0
632769,2022,122995,113.2854009,23.12674767,180
632770,2022,122995,113.2854009,23.12674767,270
632771,2022,122995,113.2854009,23.12674767,90
632772,2022,122997,113.2864648,23.12734433,0
632773,2022,122997,113.2864648,23.12734433,180
632774,2022,122997,113.2864648,23.12734433,270
632775,2022,122997,113.2864648,23.12734433,90
632776,2022,123039,113.3490181,23.12640807,0
632777,2022,123039,113.3490181,23.12640807,180
632778,2022,123039,113.3490181,23.12640807,270
632779,2022,123039,113.3490181,23.12640807,90
632780,2022,123249,113.2664055,23.12606652,0
632781,2022,123249,113.2664055,23.12606652,180
632782,2022,123249,113.2664055,23.12606652,270
632783,2022,123249,113.2664055,23.12606652,90
632784,2022,123256,113.2777125,23.1269807,0
632785,2022,123256,113.2777125,23.1269807,180
632786,2022,123256,113.2777125,23.1269807,270
632787,2022,123256,113.2777125,23.1269807,90
632788,2022,123264,113.2872696,23.12632971,0
632789,2022,123264,113.2872696,23.12632971,180
632790,2022,123264,113.2872696,23.12632971,270
632791,2022,123264,113.2872696,23.12632971,90
632792,2022,123280,113.3097481,23.12593101,0
632793,2022,123280,113.3097481,23.12593101,180
632794,2022,123280,113.3097481,23.12593101,270
632795,2022,123280,113.3097481,23.12593101,90
632796,2022,123288,113.3140666,23.12657892,0
632797,2022,123288,113.3140666,23.12657892,180
632798,2022,123288,113.3140666,23.12657892,270
632799,2022,123288,113.3140666,23.12657892,90
632800,2022,123310,113.3515742,23.12496777,0
632801,2022,123310,113.3515742,23.12496777,180
632802,2022,123310,113.3515742,23.12496777,270
632803,2022,123310,113.3515742,23.12496777,90
632804,2022,123313,113.3525612,23.12414216,0
632805,2022,123313,113.3525612,23.12414216,180
632806,2022,123313,113.3525612,23.12414216,270
632807,2022,123313,113.3525612,23.12414216,90
632808,2022,123315,113.3512088,23.12338623,0
632809,2022,123315,113.3512088,23.12338623,180
632810,2022,123315,113.3512088,23.12338623,270
632811,2022,123315,113.3512088,23.12338623,90
632812,2022,123719,113.2752095,23.12482522,0
632813,2022,123719,113.2752095,23.12482522,180
632814,2022,123719,113.2752095,23.12482522,270
632815,2022,123719,113.2752095,23.12482522,90
632816,2022,123726,113.2904818,23.1240347,0
632817,2022,123726,113.2904818,23.1240347,180
632818,2022,123726,113.2904818,23.1240347,270
632819,2022,123726,113.2904818,23.1240347,90
632820,2022,123729,113.2921219,23.12518702,0
632821,2022,123729,113.2921219,23.12518702,180
632822,2022,123729,113.2921219,23.12518702,270
632823,2022,123729,113.2921219,23.12518702,90
632824,2022,123736,113.3105761,23.12425682,0
632825,2022,123736,113.3105761,23.12425682,180
632826,2022,123736,113.3105761,23.12425682,270
632827,2022,123736,113.3105761,23.12425682,90
632828,2022,123956,113.2834694,23.12425328,0
632829,2022,123956,113.2834694,23.12425328,180
632830,2022,123956,113.2834694,23.12425328,270
632831,2022,123956,113.2834694,23.12425328,90
632832,2022,123977,113.3126357,23.12376199,0
632833,2022,123977,113.3126357,23.12376199,180
632834,2022,123977,113.3126357,23.12376199,270
632835,2022,123977,113.3126357,23.12376199,90
632836,2022,124212,113.2713821,23.12313868,0
632837,2022,124212,113.2713821,23.12313868,180
632838,2022,124212,113.2713821,23.12313868,270
632839,2022,124212,113.2713821,23.12313868,90
632840,2022,124213,113.2707128,23.12225918,0
632841,2022,124213,113.2707128,23.12225918,180
632842,2022,124213,113.2707128,23.12225918,270
632843,2022,124213,113.2707128,23.12225918,90
632844,2022,124234,113.2933502,23.12350925,0
632845,2022,124234,113.2933502,23.12350925,180
632846,2022,124234,113.2933502,23.12350925,270
632847,2022,124234,113.2933502,23.12350925,90
632848,2022,124239,113.309479,23.12338837,0
632849,2022,124239,113.309479,23.12338837,180
632850,2022,124239,113.309479,23.12338837,270
632851,2022,124239,113.309479,23.12338837,90
632852,2022,124471,113.2679712,23.12232363,0
632853,2022,124471,113.2679712,23.12232363,180
632854,2022,124471,113.2679712,23.12232363,270
632855,2022,124471,113.2679712,23.12232363,90
632856,2022,124472,113.2678751,23.12256828,0
632857,2022,124472,113.2678751,23.12256828,180
632858,2022,124472,113.2678751,23.12256828,270
632859,2022,124472,113.2678751,23.12256828,90
632860,2022,124489,113.2867208,23.12208227,0
632861,2022,124489,113.2867208,23.12208227,180
632862,2022,124489,113.2867208,23.12208227,270
632863,2022,124489,113.2867208,23.12208227,90
632864,2022,124490,113.2875952,23.12190055,0
632865,2022,124490,113.2875952,23.12190055,180
632866,2022,124490,113.2875952,23.12190055,270
632867,2022,124490,113.2875952,23.12190055,90
632868,2022,124491,113.2886764,23.12225857,0
632869,2022,124491,113.2886764,23.12225857,180
632870,2022,124491,113.2886764,23.12225857,270
632871,2022,124491,113.2886764,23.12225857,90
632872,2022,124507,113.3046827,23.12149187,0
632873,2022,124507,113.3046827,23.12149187,180
632874,2022,124507,113.3046827,23.12149187,270
632875,2022,124507,113.3046827,23.12149187,90
632876,2022,124700,113.2827283,23.12097448,0
632877,2022,124700,113.2827283,23.12097448,180
632878,2022,124700,113.2827283,23.12097448,270
632879,2022,124700,113.2827283,23.12097448,90
632880,2022,124706,113.2910003,23.12165882,0
632881,2022,124706,113.2910003,23.12165882,180
632882,2022,124706,113.2910003,23.12165882,270
632883,2022,124706,113.2910003,23.12165882,90
632884,2022,124712,113.3129824,23.12124273,0
632885,2022,124712,113.3129824,23.12124273,180
632886,2022,124712,113.3129824,23.12124273,270
632887,2022,124712,113.3129824,23.12124273,90
632888,2022,124941,113.2705611,23.11883778,0
632889,2022,124941,113.2705611,23.11883778,180
632890,2022,124941,113.2705611,23.11883778,270
632891,2022,124941,113.2705611,23.11883778,90
632892,2022,124942,113.2712328,23.11984271,0
632893,2022,124942,113.2712328,23.11984271,180
632894,2022,124942,113.2712328,23.11984271,270
632895,2022,124942,113.2712328,23.11984271,90
632896,2022,124962,113.2923499,23.12046024,0
632897,2022,124962,113.2923499,23.12046024,180
632898,2022,124962,113.2923499,23.12046024,270
632899,2022,124962,113.2923499,23.12046024,90
632900,2022,124964,113.2943146,23.1209292,0
632901,2022,124964,113.2943146,23.1209292,180
632902,2022,124964,113.2943146,23.1209292,270
632903,2022,124964,113.2943146,23.1209292,90
632904,2022,124967,113.2965458,23.12078297,0
632905,2022,124967,113.2965458,23.12078297,180
632906,2022,124967,113.2965458,23.12078297,270
632907,2022,124967,113.2965458,23.12078297,90
632908,2022,124991,113.325289,23.12017901,0
632909,2022,124991,113.325289,23.12017901,180
632910,2022,124991,113.325289,23.12017901,270
632911,2022,124991,113.325289,23.12017901,90
632912,2022,125144,113.2691396,23.11863335,0
632913,2022,125144,113.2691396,23.11863335,180
632914,2022,125144,113.2691396,23.11863335,270
632915,2022,125144,113.2691396,23.11863335,90
632916,2022,125153,113.2765189,23.11856755,0
632917,2022,125153,113.2765189,23.11856755,180
632918,2022,125153,113.2765189,23.11856755,270
632919,2022,125153,113.2765189,23.11856755,90
632920,2022,125155,113.2826024,23.11972106,0
632921,2022,125155,113.2826024,23.11972106,180
632922,2022,125155,113.2826024,23.11972106,270
632923,2022,125155,113.2826024,23.11972106,90
632924,2022,125180,113.3107307,23.12030939,0
632925,2022,125180,113.3107307,23.12030939,180
632926,2022,125180,113.3107307,23.12030939,270
632927,2022,125180,113.3107307,23.12030939,90
632928,2022,125181,113.312085,23.1202977,0
632929,2022,125181,113.312085,23.1202977,180
632930,2022,125181,113.312085,23.1202977,270
632931,2022,125181,113.312085,23.1202977,90
632932,2022,125192,113.3362401,23.12007348,0
632933,2022,125192,113.3362401,23.12007348,180
632934,2022,125192,113.3362401,23.12007348,270
632935,2022,125192,113.3362401,23.12007348,90
632936,2022,125397,113.2722984,23.11874951,0
632937,2022,125397,113.2722984,23.11874951,180
632938,2022,125397,113.2722984,23.11874951,270
632939,2022,125397,113.2722984,23.11874951,90
632940,2022,125641,113.2685229,23.11808237,0
632941,2022,125641,113.2685229,23.11808237,180
632942,2022,125641,113.2685229,23.11808237,270
632943,2022,125641,113.2685229,23.11808237,90
632944,2022,125672,113.3055912,23.11853399,0
632945,2022,125672,113.3055912,23.11853399,180
632946,2022,125672,113.3055912,23.11853399,270
632947,2022,125672,113.3055912,23.11853399,90
632948,2022,125675,113.3074735,23.11853421,0
632949,2022,125675,113.3074735,23.11853421,180
632950,2022,125675,113.3074735,23.11853421,270
632951,2022,125675,113.3074735,23.11853421,90
632952,2022,125681,113.3108836,23.11821722,0
632953,2022,125681,113.3108836,23.11821722,180
632954,2022,125681,113.3108836,23.11821722,270
632955,2022,125681,113.3108836,23.11821722,90
632956,2022,125896,113.2807533,23.11759971,0
632957,2022,125896,113.2807533,23.11759971,180
632958,2022,125896,113.2807533,23.11759971,270
632959,2022,125896,113.2807533,23.11759971,90
632960,2022,125914,113.3054994,23.11636775,0
632961,2022,125914,113.3054994,23.11636775,180
632962,2022,125914,113.3054994,23.11636775,270
632963,2022,125914,113.3054994,23.11636775,90
632964,2022,126122,113.2811342,23.11623238,0
632965,2022,126122,113.2811342,23.11623238,180
632966,2022,126122,113.2811342,23.11623238,270
632967,2022,126122,113.2811342,23.11623238,90
632968,2022,126595,113.2988099,23.11396555,0
632969,2022,126595,113.2988099,23.11396555,180
632970,2022,126595,113.2988099,23.11396555,270
632971,2022,126595,113.2988099,23.11396555,90
632972,2022,126600,113.3003545,23.11397014,0
632973,2022,126600,113.3003545,23.11397014,180
632974,2022,126600,113.3003545,23.11397014,270
632975,2022,126600,113.3003545,23.11397014,90
632976,2022,126993,113.305715,23.11275322,0
632977,2022,126993,113.305715,23.11275322,180
632978,2022,126993,113.305715,23.11275322,270
632979,2022,126993,113.305715,23.11275322,90
632980,2022,128192,113.4561391,23.10681096,0
632981,2022,128192,113.4561391,23.10681096,180
632982,2022,128192,113.4561391,23.10681096,270
632983,2022,128192,113.4561391,23.10681096,90
632984,2022,58334,113.2895067,23.37675533,0
632985,2022,58334,113.2895067,23.37675533,180
632986,2022,58334,113.2895067,23.37675533,270
632987,2022,58334,113.2895067,23.37675533,90
632988,2022,61494,113.2838453,23.36404899,0
632989,2022,61494,113.2838453,23.36404899,180
632990,2022,61494,113.2838453,23.36404899,270
632991,2022,61494,113.2838453,23.36404899,90
632992,2022,61867,113.2878815,23.36289924,0
632993,2022,61867,113.2878815,23.36289924,180
632994,2022,61867,113.2878815,23.36289924,270
632995,2022,61867,113.2878815,23.36289924,90
632996,2022,61868,113.2887609,23.36273018,0
632997,2022,61868,113.2887609,23.36273018,180
632998,2022,61868,113.2887609,23.36273018,270
632999,2022,61868,113.2887609,23.36273018,90
633000,2022,62327,113.2836885,23.35980703,0
633001,2022,62327,113.2836885,23.35980703,180
633002,2022,62327,113.2836885,23.35980703,270
633003,2022,62327,113.2836885,23.35980703,90
633004,2022,62603,113.3010976,23.35999369,0
633005,2022,62603,113.3010976,23.35999369,180
633006,2022,62603,113.3010976,23.35999369,270
633007,2022,62603,113.3010976,23.35999369,90
633008,2022,65197,113.3018782,23.34924331,0
633009,2022,65197,113.3018782,23.34924331,180
633010,2022,65197,113.3018782,23.34924331,270
633011,2022,65197,113.3018782,23.34924331,90
633012,2022,65334,113.2884846,23.34868558,0
633013,2022,65334,113.2884846,23.34868558,180
633014,2022,65334,113.2884846,23.34868558,270
633015,2022,65334,113.2884846,23.34868558,90
633016,2022,65544,113.2908312,23.34778342,0
633017,2022,65544,113.2908312,23.34778342,180
633018,2022,65544,113.2908312,23.34778342,270
633019,2022,65544,113.2908312,23.34778342,90
633020,2022,65719,113.2924318,23.3471834,0
633021,2022,65719,113.2924318,23.3471834,180
633022,2022,65719,113.2924318,23.3471834,270
633023,2022,65719,113.2924318,23.3471834,90
633024,2022,65898,113.292061,23.3455326,0
633025,2022,65898,113.292061,23.3455326,180
633026,2022,65898,113.292061,23.3455326,270
633027,2022,65898,113.292061,23.3455326,90
633028,2022,66209,113.298885,23.34415119,0
633029,2022,66209,113.298885,23.34415119,180
633030,2022,66209,113.298885,23.34415119,270
633031,2022,66209,113.298885,23.34415119,90
633032,2022,67352,113.2897849,23.34022265,0
633033,2022,67352,113.2897849,23.34022265,180
633034,2022,67352,113.2897849,23.34022265,270
633035,2022,67352,113.2897849,23.34022265,90
633036,2022,68104,113.2746385,23.33469421,0
633037,2022,68104,113.2746385,23.33469421,180
633038,2022,68104,113.2746385,23.33469421,270
633039,2022,68104,113.2746385,23.33469421,90
633040,2022,68123,113.2947915,23.33445568,0
633041,2022,68123,113.2947915,23.33445568,180
633042,2022,68123,113.2947915,23.33445568,270
633043,2022,68123,113.2947915,23.33445568,90
633044,2022,68326,113.3507703,23.33642514,0
633045,2022,68326,113.3507703,23.33642514,180
633046,2022,68326,113.3507703,23.33642514,270
633047,2022,68326,113.3507703,23.33642514,90
633048,2022,68541,113.2929732,23.33497051,0
633049,2022,68541,113.2929732,23.33497051,180
633050,2022,68541,113.2929732,23.33497051,270
633051,2022,68541,113.2929732,23.33497051,90
633052,2022,68542,113.2934873,23.33429286,0
633053,2022,68542,113.2934873,23.33429286,180
633054,2022,68542,113.2934873,23.33429286,270
633055,2022,68542,113.2934873,23.33429286,90
633056,2022,69207,113.2750485,23.33259631,0
633057,2022,69207,113.2750485,23.33259631,180
633058,2022,69207,113.2750485,23.33259631,270
633059,2022,69207,113.2750485,23.33259631,90
633060,2022,69218,113.2892349,23.32979107,0
633061,2022,69218,113.2892349,23.32979107,180
633062,2022,69218,113.2892349,23.32979107,270
633063,2022,69218,113.2892349,23.32979107,90
633064,2022,69225,113.2944389,23.33305772,0
633065,2022,69225,113.2944389,23.33305772,180
633066,2022,69225,113.2944389,23.33305772,270
633067,2022,69225,113.2944389,23.33305772,90
633068,2022,69891,113.3209439,23.32989447,0
633069,2022,69891,113.3209439,23.32989447,180
633070,2022,69891,113.3209439,23.32989447,270
633071,2022,69891,113.3209439,23.32989447,90
633072,2022,71339,113.2894701,23.32563181,0
633073,2022,71339,113.2894701,23.32563181,180
633074,2022,71339,113.2894701,23.32563181,270
633075,2022,71339,113.2894701,23.32563181,90
633076,2022,71739,113.2878481,23.32107378,0
633077,2022,71739,113.2878481,23.32107378,180
633078,2022,71739,113.2878481,23.32107378,270
633079,2022,71739,113.2878481,23.32107378,90
633080,2022,71751,113.3261976,23.32456903,0
633081,2022,71751,113.3261976,23.32456903,180
633082,2022,71751,113.3261976,23.32456903,270
633083,2022,71751,113.3261976,23.32456903,90
633084,2022,71759,113.3275115,23.31949564,0
633085,2022,71759,113.3275115,23.31949564,180
633086,2022,71759,113.3275115,23.31949564,270
633087,2022,71759,113.3275115,23.31949564,90
633088,2022,72387,113.2973623,23.3211891,0
633089,2022,72387,113.2973623,23.3211891,180
633090,2022,72387,113.2973623,23.3211891,270
633091,2022,72387,113.2973623,23.3211891,90
633092,2022,73106,113.3188112,23.31644973,0
633093,2022,73106,113.3188112,23.31644973,180
633094,2022,73106,113.3188112,23.31644973,270
633095,2022,73106,113.3188112,23.31644973,90
633096,2022,75759,113.3405111,23.30617308,0
633097,2022,75759,113.3405111,23.30617308,180
633098,2022,75759,113.3405111,23.30617308,270
633099,2022,75759,113.3405111,23.30617308,90
633100,2022,75929,113.3490229,23.3029898,0
633101,2022,75929,113.3490229,23.3029898,180
633102,2022,75929,113.3490229,23.3029898,270
633103,2022,75929,113.3490229,23.3029898,90
633104,2022,76641,113.2511468,23.30046455,0
633105,2022,76641,113.2511468,23.30046455,180
633106,2022,76641,113.2511468,23.30046455,270
633107,2022,76641,113.2511468,23.30046455,90
633108,2022,77130,113.3481614,23.30024803,0
633109,2022,77130,113.3481614,23.30024803,180
633110,2022,77130,113.3481614,23.30024803,270
633111,2022,77130,113.3481614,23.30024803,90
633112,2022,77303,113.3532689,23.29949007,0
633113,2022,77303,113.3532689,23.29949007,180
633114,2022,77303,113.3532689,23.29949007,270
633115,2022,77303,113.3532689,23.29949007,90
633116,2022,77313,113.3581988,23.29676108,0
633117,2022,77313,113.3581988,23.29676108,180
633118,2022,77313,113.3581988,23.29676108,270
633119,2022,77313,113.3581988,23.29676108,90
633120,2022,77316,113.3580358,23.29988863,0
633121,2022,77316,113.3580358,23.29988863,180
633122,2022,77316,113.3580358,23.29988863,270
633123,2022,77316,113.3580358,23.29988863,90
633124,2022,77526,113.2380664,23.29948576,0
633125,2022,77526,113.2380664,23.29948576,180
633126,2022,77526,113.2380664,23.29948576,270
633127,2022,77526,113.2380664,23.29948576,90
633128,2022,78428,113.3574037,23.2926734,0
633129,2022,78428,113.3574037,23.2926734,180
633130,2022,78428,113.3574037,23.2926734,270
633131,2022,78428,113.3574037,23.2926734,90
633132,2022,79023,113.2971456,23.29287173,0
633133,2022,79023,113.2971456,23.29287173,180
633134,2022,79023,113.2971456,23.29287173,270
633135,2022,79023,113.2971456,23.29287173,90
633136,2022,79024,113.2962811,23.29264756,0
633137,2022,79024,113.2962811,23.29264756,180
633138,2022,79024,113.2962811,23.29264756,270
633139,2022,79024,113.2962811,23.29264756,90
633140,2022,79257,113.312101,23.2921672,0
633141,2022,79257,113.312101,23.2921672,180
633142,2022,79257,113.312101,23.2921672,270
633143,2022,79257,113.312101,23.2921672,90
633144,2022,79472,113.3183825,23.29082499,0
633145,2022,79472,113.3183825,23.29082499,180
633146,2022,79472,113.3183825,23.29082499,270
633147,2022,79472,113.3183825,23.29082499,90
633148,2022,79502,113.3529087,23.29064858,0
633149,2022,79502,113.3529087,23.29064858,180
633150,2022,79502,113.3529087,23.29064858,270
633151,2022,79502,113.3529087,23.29064858,90
633152,2022,79503,113.353045,23.28983214,0
633153,2022,79503,113.353045,23.28983214,180
633154,2022,79503,113.353045,23.28983214,270
633155,2022,79503,113.353045,23.28983214,90
633156,2022,79505,113.3535434,23.28823767,0
633157,2022,79505,113.3535434,23.28823767,180
633158,2022,79505,113.3535434,23.28823767,270
633159,2022,79505,113.3535434,23.28823767,90
633160,2022,79506,113.3537934,23.28744061,0
633161,2022,79506,113.3537934,23.28744061,180
633162,2022,79506,113.3537934,23.28744061,270
633163,2022,79506,113.3537934,23.28744061,90
633164,2022,80143,113.2843032,23.28882711,0
633165,2022,80143,113.2843032,23.28882711,180
633166,2022,80143,113.2843032,23.28882711,270
633167,2022,80143,113.2843032,23.28882711,90
633168,2022,81563,113.2847103,23.28445099,0
633169,2022,81563,113.2847103,23.28445099,180
633170,2022,81563,113.2847103,23.28445099,270
633171,2022,81563,113.2847103,23.28445099,90
633172,2022,82639,113.2873428,23.27981799,0
633173,2022,82639,113.2873428,23.27981799,180
633174,2022,82639,113.2873428,23.27981799,270
633175,2022,82639,113.2873428,23.27981799,90
633176,2022,82649,113.2976799,23.27965005,0
633177,2022,82649,113.2976799,23.27965005,180
633178,2022,82649,113.2976799,23.27965005,270
633179,2022,82649,113.2976799,23.27965005,90
633180,2022,82850,113.2978616,23.27876664,0
633181,2022,82850,113.2978616,23.27876664,180
633182,2022,82850,113.2978616,23.27876664,270
633183,2022,82850,113.2978616,23.27876664,90
633184,2022,82879,113.3534177,23.27809368,0
633185,2022,82879,113.3534177,23.27809368,180
633186,2022,82879,113.3534177,23.27809368,270
633187,2022,82879,113.3534177,23.27809368,90
633188,2022,83265,113.3206276,23.27746282,0
633189,2022,83265,113.3206276,23.27746282,180
633190,2022,83265,113.3206276,23.27746282,270
633191,2022,83265,113.3206276,23.27746282,90
633192,2022,84828,113.321784,23.27253378,0
633193,2022,84828,113.321784,23.27253378,180
633194,2022,84828,113.321784,23.27253378,270
633195,2022,84828,113.321784,23.27253378,90
633196,2022,84829,113.3226724,23.27241146,0
633197,2022,84829,113.3226724,23.27241146,180
633198,2022,84829,113.3226724,23.27241146,270
633199,2022,84829,113.3226724,23.27241146,90
633200,2022,85234,113.3001603,23.27051306,0
633201,2022,85234,113.3001603,23.27051306,180
633202,2022,85234,113.3001603,23.27051306,270
633203,2022,85234,113.3001603,23.27051306,90
633204,2022,85249,113.3283036,23.26986526,0
633205,2022,85249,113.3283036,23.26986526,180
633206,2022,85249,113.3283036,23.26986526,270
633207,2022,85249,113.3283036,23.26986526,90
633208,2022,85433,113.2827332,23.26808809,0
633209,2022,85433,113.2827332,23.26808809,180
633210,2022,85433,113.2827332,23.26808809,270
633211,2022,85433,113.2827332,23.26808809,90
633212,2022,85643,113.2939497,23.2677315,0
633213,2022,85643,113.2939497,23.2677315,180
633214,2022,85643,113.2939497,23.2677315,270
633215,2022,85643,113.2939497,23.2677315,90
633216,2022,85851,113.3262265,23.26793051,0
633217,2022,85851,113.3262265,23.26793051,180
633218,2022,85851,113.3262265,23.26793051,270
633219,2022,85851,113.3262265,23.26793051,90
633220,2022,86015,113.269629,23.26697213,0
633221,2022,86015,113.269629,23.26697213,180
633222,2022,86015,113.269629,23.26697213,270
633223,2022,86015,113.269629,23.26697213,90
633224,2022,86031,113.3022608,23.26757418,0
633225,2022,86031,113.3022608,23.26757418,180
633226,2022,86031,113.3022608,23.26757418,270
633227,2022,86031,113.3022608,23.26757418,90
633228,2022,86037,113.305919,23.26780139,0
633229,2022,86037,113.305919,23.26780139,180
633230,2022,86037,113.305919,23.26780139,270
633231,2022,86037,113.305919,23.26780139,90
633232,2022,86047,113.3218213,23.26694043,0
633233,2022,86047,113.3218213,23.26694043,180
633234,2022,86047,113.3218213,23.26694043,270
633235,2022,86047,113.3218213,23.26694043,90
633236,2022,86254,113.2829936,23.26642431,0
633237,2022,86254,113.2829936,23.26642431,180
633238,2022,86254,113.2829936,23.26642431,270
633239,2022,86254,113.2829936,23.26642431,90
633240,2022,86472,113.3527631,23.26541892,0
633241,2022,86472,113.3527631,23.26541892,180
633242,2022,86472,113.3527631,23.26541892,270
633243,2022,86472,113.3527631,23.26541892,90
633244,2022,86619,113.2900931,23.26464285,0
633245,2022,86619,113.2900931,23.26464285,180
633246,2022,86619,113.2900931,23.26464285,270
633247,2022,86619,113.2900931,23.26464285,90
633248,2022,86621,113.2956289,23.26524013,0
633249,2022,86621,113.2956289,23.26524013,180
633250,2022,86621,113.2956289,23.26524013,270
633251,2022,86621,113.2956289,23.26524013,90
633252,2022,86622,113.2948695,23.26480216,0
633253,2022,86622,113.2948695,23.26480216,180
633254,2022,86622,113.2948695,23.26480216,270
633255,2022,86622,113.2948695,23.26480216,90
633256,2022,86646,113.3224022,23.26498504,0
633257,2022,86646,113.3224022,23.26498504,180
633258,2022,86646,113.3224022,23.26498504,270
633259,2022,86646,113.3224022,23.26498504,90
633260,2022,86648,113.3214894,23.26358521,0
633261,2022,86648,113.3214894,23.26358521,180
633262,2022,86648,113.3214894,23.26358521,270
633263,2022,86648,113.3214894,23.26358521,90
633264,2022,86854,113.2876265,23.26384548,0
633265,2022,86854,113.2876265,23.26384548,180
633266,2022,86854,113.2876265,23.26384548,270
633267,2022,86854,113.2876265,23.26384548,90
633268,2022,87305,113.3192985,23.26223495,0
633269,2022,87305,113.3192985,23.26223495,180
633270,2022,87305,113.3192985,23.26223495,270
633271,2022,87305,113.3192985,23.26223495,90
633272,2022,87306,113.3186365,23.26167414,0
633273,2022,87306,113.3186365,23.26167414,180
633274,2022,87306,113.3186365,23.26167414,270
633275,2022,87306,113.3186365,23.26167414,90
633276,2022,87307,113.3179114,23.26118498,0
633277,2022,87307,113.3179114,23.26118498,180
633278,2022,87307,113.3179114,23.26118498,270
633279,2022,87307,113.3179114,23.26118498,90
633280,2022,87658,113.3186445,23.25968806,0
633281,2022,87658,113.3186445,23.25968806,180
633282,2022,87658,113.3186445,23.25968806,270
633283,2022,87658,113.3186445,23.25968806,90
633284,2022,87923,113.3546089,23.25816512,0
633285,2022,87923,113.3546089,23.25816512,180
633286,2022,87923,113.3546089,23.25816512,270
633287,2022,87923,113.3546089,23.25816512,90
633288,2022,87924,113.3548177,23.25735974,0
633289,2022,87924,113.3548177,23.25735974,180
633290,2022,87924,113.3548177,23.25735974,270
633291,2022,87924,113.3548177,23.25735974,90
633292,2022,88104,113.2753254,23.25919134,0
633293,2022,88104,113.2753254,23.25919134,180
633294,2022,88104,113.2753254,23.25919134,270
633295,2022,88104,113.2753254,23.25919134,90
633296,2022,88140,113.3161612,23.25860193,0
633297,2022,88140,113.3161612,23.25860193,180
633298,2022,88140,113.3161612,23.25860193,270
633299,2022,88140,113.3161612,23.25860193,90
633300,2022,88346,113.2657615,23.258597,0
633301,2022,88346,113.2657615,23.258597,180
633302,2022,88346,113.2657615,23.258597,270
633303,2022,88346,113.2657615,23.258597,90
633304,2022,88350,113.2842924,23.25903151,0
633305,2022,88350,113.2842924,23.25903151,180
633306,2022,88350,113.2842924,23.25903151,270
633307,2022,88350,113.2842924,23.25903151,90
633308,2022,88356,113.2901213,23.25737915,0
633309,2022,88356,113.2901213,23.25737915,180
633310,2022,88356,113.2901213,23.25737915,270
633311,2022,88356,113.2901213,23.25737915,90
633312,2022,88576,113.3493574,23.25633905,0
633313,2022,88576,113.3493574,23.25633905,180
633314,2022,88576,113.3493574,23.25633905,270
633315,2022,88576,113.3493574,23.25633905,90
633316,2022,89037,113.2945455,23.25421262,0
633317,2022,89037,113.2945455,23.25421262,180
633318,2022,89037,113.2945455,23.25421262,270
633319,2022,89037,113.2945455,23.25421262,90
633320,2022,89316,113.2881078,23.25429879,0
633321,2022,89316,113.2881078,23.25429879,180
633322,2022,89316,113.2881078,23.25429879,270
633323,2022,89316,113.2881078,23.25429879,90
